dt;temp;dew_point;pressure;humidity;wind_speed;wind_deg;clouds_all;PTotAvg [W]
2010-12-13 07:00:00;269,18;268,2;1014;92;6,21;320;89;87552730
2010-12-13 08:00:00;268,85;267,87;1014;92;6,18;318;80;91908580
2010-12-13 09:00:00;268,73;267,63;1014;91;6,1;315;86;85519990
2010-12-13 10:00:00;268,95;267,84;1014;91;5,88;312;50;81164140
2010-12-13 11:00:00;270,06;268,55;1014;88;4,88;300;75;75937100
2010-12-13 12:00:00;270,4;268,75;1014;87;5,09;294;83;72162030
2010-12-13 13:00:00;270,48;268,83;1013;87;5,47;300;86;74339960
2010-12-13 14:00:00;270,53;268,88;1013;87;5,06;305;98;61562780
2010-12-13 15:00:00;270,39;269,01;1014;89;4,54;308;99;41380640
2010-12-13 16:00:00;270,44;269,45;1014;92;4,04;312;99;34701660
2010-12-13 17:00:00;270,35;269,62;1014;94;3,53;313;92;20472530
2010-12-13 18:00:00;270,18;269,57;1015;95;3,09;320;91;9582885
2010-12-13 19:00:00;269,95;269,34;1015;95;2,69;333;95;14809910
2010-12-13 20:00:00;269,96;269,48;1015;96;2,59;350;100;20908110
2010-12-13 21:00:00;269,75;269,27;1016;96;2,73;6;99;11760810
2010-12-13 22:00:00;269,33;268,73;1016;95;2,8;14;99;3775076
2010-12-13 23:00:00;268,76;268,28;1017;96;2,62;13;98;9002105
2010-12-14 00:00:00;268,41;267,81;1017;95;2,91;9;98;28748660
2010-12-14 01:00:00;268,06;267,34;1017;94;3,29;8;100;33249710
2010-12-14 02:00:00;267,93;266,96;1017;92;3,53;8;99;24247600
2010-12-14 03:00:00;267,86;266,89;1017;92;3,32;9;98;3775076
2010-12-14 04:00:00;267,82;266,85;1017;92;2,76;5;100;4791443
2010-12-14 05:00:00;267,45;266,73;1017;94;2,16;350;100;2613514
2010-12-14 06:00:00;267,41;266,81;1017;95;2,24;330;100;7550152
2010-12-14 07:00:00;267,34;266,87;1017;96;2,53;315;100;14519520
2010-12-14 08:00:00;267,97;267,61;1017;97;2,91;307;99;16116670
2010-12-14 09:00:00;268,52;268,16;1017;97;3,3;304;99;14229130
2010-12-14 10:00:00;269,15;268,91;1016;98;3,42;304;100;12051200
2010-12-14 11:00:00;269,58;269,1;1016;96;4,09;309;100;14664720
2010-12-14 12:00:00;270,51;270,15;1015;97;4,43;313;100;23521630
2010-12-14 13:00:00;271,27;271,03;1015;98;4,75;322;100;34411270
2010-12-14 14:00:00;271,87;271,38;1014;96;4,71;328;100;45446110
2010-12-14 15:00:00;272;271,63;1014;97;4,84;330;100;63450320
2010-12-14 16:00:00;272,01;271,64;1013;97;5,01;332;100;51979890
2010-12-14 17:00:00;272,16;271,92;1013;98;5,55;335;100;66789810
2010-12-14 18:00:00;272,37;272,25;1013;99;5,78;334;100;69693710
2010-12-14 19:00:00;272,14;272,02;1012;99;6,21;339;100;92489370
2010-12-14 20:00:00;271,72;271,35;1012;97;6,08;352;99;65192660
2010-12-14 21:00:00;270,91;270,55;1013;97;5,75;11;94;44574940
2010-12-14 22:00:00;269,95;269,47;1013;96;5,19;28;99;55900160
2010-12-14 23:00:00;269,2;268,6;1014;95;4,78;33;99;57061730
2010-12-15 00:00:00;267,99;267,14;1015;93;4,85;35;100;25699560
2010-12-15 01:00:00;266,61;265,65;1016;92;4,76;36;99;26135140
2010-12-15 02:00:00;265,42;264,34;1016;91;4,67;33;96;37169980
2010-12-15 03:00:00;264,32;263,38;1017;92;4,47;32;99;30491000
2010-12-15 04:00:00;263,37;262,55;1017;93;4,45;38;100;32088150
2010-12-15 05:00:00;262,64;261,83;1018;93;4,38;45;100;20327330
2010-12-15 06:00:00;262,1;261,41;1018;94;4,14;50;100;31942950
2010-12-15 07:00:00;261,84;261,03;1019;93;4,09;55;100;36444000
2010-12-15 08:00:00;261,68;260,75;1019;92;3,57;54;100;21053310
2010-12-15 09:00:00;261,83;260,9;1020;92;3,02;45;100;14229130
2010-12-15 10:00:00;262,46;261,41;1021;91;2,9;40;100;7114567
2010-12-15 11:00:00;263,13;262,07;1021;91;2,6;32;100;6969371
2010-12-15 12:00:00;263,72;262,66;1021;91;2,51;31;100;4355857
2010-12-15 13:00:00;264,2;263,01;1021;90;2,63;31;100;1887538
2010-12-15 14:00:00;264,37;263,18;1022;90;2,57;32;100;3049100
2010-12-15 15:00:00;264,18;262,99;1022;90;2,46;33;100;10454060
2010-12-15 16:00:00;263,66;262,72;1022;92;2,15;33;100;1887538
2010-12-15 17:00:00;263,3;262,48;1023;93;1,87;34;98;-435585,7
2010-12-15 18:00:00;263,04;262,23;1023;93;1,35;35;99;-435585,7
2010-12-15 19:00:00;262,79;262,1;1023;94;0,97;35;99;-435585,7
2010-12-15 20:00:00;262,78;262,21;1023;95;0,91;358;100;-290390,5
2010-12-15 21:00:00;262,89;262,31;1022;95;0,67;315;99;-290390,5
2010-12-15 22:00:00;263,1;262,52;1022;95;1,22;306;98;-435585,7
2010-12-15 23:00:00;262,87;262,3;1022;95;1,26;284;97;-435585,7
2010-12-16 00:00:00;263,62;263,04;1022;95;1,32;256;93;-435585,7
2010-12-16 01:00:00;263,89;263,19;1021;94;1,7;236;92;-290390,5
2010-12-16 02:00:00;264,32;263,62;1020;94;2,44;226;99;0
2010-12-16 03:00:00;264,44;263,74;1019;94;2,93;233;99;871171,4
2010-12-16 04:00:00;264,35;263,77;1019;95;3,41;239;96;1161562
2010-12-16 05:00:00;264,21;263,75;1018;96;3,68;239;94;2758710
2010-12-16 06:00:00;263,78;263,32;1017;96;3,87;229;95;5662614
2010-12-16 07:00:00;263,41;263,07;1016;97;4,17;225;97;4646248
2010-12-16 08:00:00;262,9;262,44;1015;96;4,19;218;94;7114567
2010-12-16 09:00:00;262,52;262,06;1015;96;4,5;217;100;5517419
2010-12-16 10:00:00;262,41;261,84;1014;95;4,48;218;100;6678981
2010-12-16 11:00:00;262,68;261,87;1013;93;4,09;211;100;9437690
2010-12-16 12:00:00;262,89;261,83;1012;91;4,47;195;100;12922380
2010-12-16 13:00:00;263,53;262,47;1010;91;4,96;193;100;18439790
2010-12-16 14:00:00;263,58;262,52;1009;91;4,95;191;97;14809910
2010-12-16 15:00:00;263,72;262,66;1008;91;5,5;192;84;26280340
2010-12-16 16:00:00;263,47;262,29;1007;90;5,66;192;51;37024780
2010-12-16 17:00:00;262,88;261,58;1006;89;5,73;189;40;56045360
2010-12-16 18:00:00;262,38;260,96;1005;88;5,88;188;44;87697920
2010-12-16 19:00:00;262,32;260,77;1004;87;5,79;186;68;93796120
2010-12-16 20:00:00;262,07;260,65;1003;88;5,57;183;93;89730660
2010-12-16 21:00:00;262,12;260,82;1003;89;5,48;178;96;82761280
2010-12-16 22:00:00;261,85;260,68;1002;90;5,5;172;99;76082300
2010-12-16 23:00:00;261,31;260,02;1001;89;5,37;168;100;86681550
2010-12-17 00:00:00;261,3;260,01;1001;89;5,36;166;100;99603930
2010-12-17 01:00:00;261,57;260,28;1000;89;5,49;164;100;70274500
2010-12-17 02:00:00;261,97;260,55;999;88;5,35;166;100;52560680
2010-12-17 03:00:00;262,3;260,88;999;88;4,95;167;100;44720130
2010-12-17 04:00:00;262,75;261,32;999;88;4,56;164;100;30781390
2010-12-17 05:00:00;263,1;261,54;998;87;4,48;160;100;30200610
2010-12-17 06:00:00;263,33;261,77;998;87;4,53;157;100;32523730
2010-12-17 07:00:00;263,23;261,67;998;87;4,52;155;100;26425530
2010-12-17 08:00:00;263,04;261,48;998;87;4,47;153;99;27732290
2010-12-17 09:00:00;263,05;261,49;998;87;4,63;151;100;23521630
2010-12-17 10:00:00;263,58;261,89;998;86;4,87;149;100;29910220
2010-12-17 11:00:00;265,15;263,04;998;83;4,67;148;100;34701660
2010-12-17 12:00:00;265,88;263,62;997;82;4,62;146;98;40509470
2010-12-17 13:00:00;266,23;263,96;997;82;4,63;144;98;37605560
2010-12-17 14:00:00;266,27;264,14;998;83;4,89;143;99;51253920
2010-12-17 15:00:00;265,94;263,95;998;84;4,72;139;97;61853170
2010-12-17 16:00:00;265,57;263,98;998;87;4,68;139;96;50818330
2010-12-17 17:00:00;265,17;263,72;999;88;4,75;138;98;57061730
2010-12-17 18:00:00;264,77;263,32;999;88;4,79;137;98;71436060
2010-12-17 19:00:00;264,65;263,07;999;87;4,74;134;99;61998360
2010-12-17 20:00:00;264,44;262,87;999;87;4,64;134;79;77243860
2010-12-17 21:00:00;263,95;262,38;1000;87;4,38;130;46;77824650
2010-12-17 22:00:00;263,08;261,65;1000;88;4,12;126;69;63740710
2010-12-17 23:00:00;262,89;261,59;1001;89;3,71;128;89;59530050
2010-12-18 00:00:00;262,89;261,59;1001;89;3,33;133;97;56190560
2010-12-18 01:00:00;262,66;261,36;1001;89;3,16;126;99;46752860
2010-12-18 02:00:00;262,9;261,6;1002;89;3,22;119;96;42687400
2010-12-18 03:00:00;262,72;261,54;1002;90;3,15;116;93;25263970
2010-12-18 04:00:00;262,73;261,55;1002;90;2,88;116;99;12922380
2010-12-18 05:00:00;262,47;261,29;1002;90;2,6;116;98;9147300
2010-12-18 06:00:00;262,14;260,97;1003;90;2,09;122;96;6824176
2010-12-18 07:00:00;262,1;261,05;1003;91;1,93;116;99;3775076
2010-12-18 08:00:00;261,98;260,93;1003;91;2,47;98;96;3484686
2010-12-18 09:00:00;261,94;260,77;1004;90;2,57;97;82;3049100
2010-12-18 10:00:00;262,25;260,95;1004;89;2,09;105;68;4065467
2010-12-18 11:00:00;263,15;261,84;1004;89;1,1;98;70;2613514
2010-12-18 12:00:00;263,59;262,15;1004;88;1,02;61;72;145195,2
2010-12-18 13:00:00;264,04;262,47;1003;87;1,33;46;79;0
2010-12-18 14:00:00;264,28;262,84;1004;88;1,23;44;92;-580780,9
2010-12-18 15:00:00;264,3;262,86;1004;88;1,17;45;98;-435585,7
2010-12-18 16:00:00;263,89;262,83;1004;91;0,84;32;98;-290390,5
2010-12-18 17:00:00;263,77;262,83;1004;92;0,78;6;96;-290390,5
2010-12-18 18:00:00;263,86;263,04;1004;93;0,91;337;99;-290390,5
2010-12-18 19:00:00;264,3;263,48;1004;93;0,99;329;100;-290390,5
2010-12-18 20:00:00;264,34;263,64;1005;94;0,87;306;100;-290390,5
2010-12-18 21:00:00;264,71;264,01;1005;94;1,6;274;99;-290390,5
2010-12-18 22:00:00;264,81;264,11;1005;94;1,51;265;99;-290390,5
2010-12-18 23:00:00;264,2;263,5;1004;94;1,99;265;100;145195,2
2010-12-19 00:00:00;264,63;264,05;1004;95;2,7;263;100;5953005
2010-12-19 01:00:00;264,98;264,51;1004;96;2,73;260;99;12777180
2010-12-19 02:00:00;265,55;265,08;1004;96;2,77;257;96;13067570
2010-12-19 03:00:00;265,36;264,89;1004;96;2,96;250;97;7550152
2010-12-19 04:00:00;265,15;264,8;1004;97;2,96;244;96;4065467
2010-12-19 05:00:00;265,02;264,67;1004;97;3,12;235;93;3339491
2010-12-19 06:00:00;264,28;263,93;1004;97;2,66;223;87;1742343
2010-12-19 07:00:00;263,37;262,91;1003;96;2,64;208;91;1451952
2010-12-19 08:00:00;262,43;261,86;1004;95;3,14;209;85;2903905
2010-12-19 09:00:00;262,84;262,15;1004;94;2,86;204;85;3775076
2010-12-19 10:00:00;263,43;262,49;1004;92;2,76;199;82;5372224
2010-12-19 11:00:00;264,37;263,3;1003;91;2,56;193;89;2758710
2010-12-19 12:00:00;264,82;263,5;1002;89;2,28;172;100;145195,2
2010-12-19 13:00:00;265,08;263,63;1002;88;2,13;172;100;725976,2
2010-12-19 14:00:00;265,01;263,69;1002;89;1,81;163;100;1451952
2010-12-19 15:00:00;264,85;263,78;1002;91;1,74;155;100;2903905
2010-12-19 16:00:00;264,42;263,48;1002;92;1,94;145;100;3484686
2010-12-19 17:00:00;262,84;262,03;1002;93;1,69;157;99;2758710
2010-12-19 18:00:00;262,54;261,73;1002;93;1,57;167;81;3775076
2010-12-19 19:00:00;263,11;262,05;1001;91;1,45;165;86;4646248
2010-12-19 20:00:00;263,38;262,56;1001;93;1,68;162;100;7985738
2010-12-19 21:00:00;263,33;262,51;1001;93;2,24;155;97;13503160
2010-12-19 22:00:00;263,56;262,74;1001;93;2,94;150;100;11325230
2010-12-19 23:00:00;265,7;264,87;1000;93;3,33;144;100;20182140
2010-12-20 00:00:00;266,83;265,99;998;93;3,62;133;100;18149400
2010-12-20 01:00:00;267,43;266,59;997;93;4,44;123;100;29910220
2010-12-20 02:00:00;267,93;267,33;995;95;4,86;128;100;49366380
2010-12-20 03:00:00;268,28;267,8;995;96;5,14;139;100;42397010
2010-12-20 04:00:00;268,65;268,41;993;98;4,44;148;99;35427640
2010-12-20 05:00:00;268,8;268,44;992;97;3,57;155;100;34701660
2010-12-20 06:00:00;269,05;268,69;991;97;3,1;155;98;28022680
2010-12-20 07:00:00;269,94;269,21;991;94;2,89;168;100;19746550
2010-12-20 08:00:00;271,5;270,76;990;94;2,79;193;99;7259762
2010-12-20 09:00:00;273,38;272,86;990;96;4,14;233;99;2903905
2010-12-20 10:00:00;273,98;273,27;992;95;6,82;266;98;14519520
2010-12-20 11:00:00;270,94;270,08;995;93;7,56;274;97;46317280
2010-12-20 12:00:00;269,81;268,57;998;90;8,06;272;100;86100780
2010-12-20 13:00:00;269,44;268,07;999;89;7,19;274;100;97716390
2010-12-20 14:00:00;269,29;267,92;1001;89;6,57;269;100;85374800
2010-12-20 15:00:00;269,32;267,95;1002;89;5,88;269;100;60546410
2010-12-20 16:00:00;269,12;267,75;1003;89;5,54;266;100;53431850
2010-12-20 17:00:00;268,88;267,65;1004;90;5,35;260;100;59384850
2010-12-20 18:00:00;268,55;267,32;1005;90;5,23;254;100;58368480
2010-12-20 19:00:00;268,13;266,9;1006;90;4,97;255;100;47478840
2010-12-20 20:00:00;267,67;266,58;1007;91;4,73;258;100;34266080
2010-12-20 21:00:00;267,55;266,58;1008;92;4,61;264;100;36879590
2010-12-20 22:00:00;267,3;266,33;1009;92;4,24;269;99;38621930
2010-12-20 23:00:00;267,12;266,28;1010;93;3,27;264;99;20762920
2010-12-21 00:00:00;266,62;265,91;1010;94;2,98;250;98;15245500
2010-12-21 01:00:00;266,15;265,56;1011;95;3,13;238;99;10308860
2010-12-21 02:00:00;265,55;264,96;1011;95;3,28;222;99;13503160
2010-12-21 03:00:00;265,09;264,62;1012;96;3,7;214;100;11180030
2010-12-21 04:00:00;264,77;264,42;1012;97;3,8;206;93;8711714
2010-12-21 05:00:00;264,73;264,5;1012;98;4,03;199;98;3629881
2010-12-21 06:00:00;264,37;264,14;1012;98;3,55;194;93;3339491
2010-12-21 07:00:00;264,56;264,33;1012;98;3,27;194;96;3339491
2010-12-21 08:00:00;264,87;264,52;1011;97;2,83;181;97;1016367
2010-12-21 09:00:00;265,31;264,96;1011;97;3,16;169;99;-580780,9
2010-12-21 10:00:00;265,9;265,43;1011;96;3,59;166;100;-580780,9
2010-12-21 11:00:00;266,43;265,59;1011;93;3,82;158;100;-435585,7
2010-12-21 12:00:00;267,02;266,06;1010;92;3,42;150;99;-435585,7
2010-12-21 13:00:00;267,38;266,41;1010;92;2,86;143;100;-290390,5
2010-12-21 14:00:00;267,1;266,26;1010;93;2,65;135;100;0
2010-12-21 15:00:00;266,7;265,99;1010;94;2,52;131;99;3049100
2010-12-21 16:00:00;265,92;265,33;1010;95;1,81;113;97;6243395
2010-12-21 17:00:00;265,48;264,89;1010;95;1,69;87;94;3629881
2010-12-21 18:00:00;265,22;264,75;1010;96;1,8;77;92;145195,2
2010-12-21 19:00:00;265,09;264,51;1010;95;1,88;68;90;-145195,2
2010-12-21 20:00:00;264,17;263,59;1011;95;2,01;63;99;-435585,7
2010-12-21 21:00:00;263,29;262,71;1011;95;1,87;60;99;0
2010-12-21 22:00:00;262,89;262,2;1012;94;1,76;52;100;-725976,2
2010-12-21 23:00:00;265,2;264,49;1012;94;2,31;55;99;-580780,9
2010-12-22 00:00:00;265,16;264,45;1012;94;2,32;56;100;-435585,7
2010-12-22 01:00:00;265,18;264,47;1013;94;2,45;53;100;-435585,7
2010-12-22 02:00:00;265,22;264,51;1013;94;3;52;100;-435585,7
2010-12-22 03:00:00;265,23;264,52;1012;94;3,29;57;100;-435585,7
2010-12-22 04:00:00;265,3;264,71;1013;95;3,15;65;100;-290390,5
2010-12-22 05:00:00;265,53;264,94;1013;95;3,44;69;100;-435585,7
2010-12-22 06:00:00;265,41;264,82;1013;95;3,72;67;100;-435585,7
2010-12-22 07:00:00;265,69;265,1;1013;95;4,2;68;100;-580780,9
2010-12-22 08:00:00;266,07;265,48;1013;95;4,35;71;100;435585,7
2010-12-22 09:00:00;266,45;265,86;1013;95;4,52;73;100;3920271
2010-12-22 10:00:00;266,87;266,28;1013;95;4,84;75;100;6098200
2010-12-22 11:00:00;267,97;267,37;1012;95;4,78;84;100;5807810
2010-12-22 12:00:00;268,65;268,05;1011;95;4,49;83;100;7550152
2010-12-22 13:00:00;269,23;268,63;1011;95;4,65;83;100;21634090
2010-12-22 14:00:00;269,9;269,29;1010;95;4,81;79;100;31362170
2010-12-22 15:00:00;270,35;269,87;1010;96;4,64;78;100;24683190
2010-12-22 16:00:00;270,86;270,5;1010;97;4,93;77;100;34992050
2010-12-22 17:00:00;271,12;270,76;1010;97;5,44;82;100;63014730
2010-12-22 18:00:00;271,38;271,14;1009;98;5,49;87;100;65628240
2010-12-22 19:00:00;271,68;271,44;1009;98;5,25;89;100;70274500
2010-12-22 20:00:00;271,9;271,66;1009;98;4,82;88;100;59094460
2010-12-22 21:00:00;272,14;271,9;1009;98;4,82;83;100;41816230
2010-12-22 22:00:00;272,38;272,14;1009;98;4,91;84;100;41090250
2010-12-22 23:00:00;272,38;272,14;1009;98;4,76;86;100;52270280
2010-12-23 00:00:00;272,55;272,43;1008;99;4,83;85;100;52270280
2010-12-23 01:00:00;272,69;272,57;1008;99;4,69;87;100;54738600
2010-12-23 02:00:00;272,78;272,66;1008;99;4,58;90;100;38186350
2010-12-23 03:00:00;272,82;272,7;1007;99;4,53;92;100;34846860
2010-12-23 04:00:00;272,86;272,86;1006;100;4,48;93;100;34992050
2010-12-23 05:00:00;272,93;272,93;1006;100;4,41;95;100;34846860
2010-12-23 06:00:00;272,96;272,96;1005;100;4,39;100;100;45881700
2010-12-23 07:00:00;273,04;273,04;1005;100;4,65;103;100;40073880
2010-12-23 08:00:00;273,04;273,04;1004;100;4,87;107;100;40364280
2010-12-23 09:00:00;273,25;273,25;1004;100;4,22;111;100;43994160
2010-12-23 10:00:00;273,55;273,55;1004;100;3,94;110;100;59965630
2010-12-23 11:00:00;273,9;273,76;1004;99;3,81;111;100;38186350
2010-12-23 12:00:00;274,35;274,21;1003;99;3,25;107;100;25409170
2010-12-23 13:00:00;274,93;274,65;1003;98;3,17;101;100;20908110
2010-12-23 14:00:00;274,63;274,35;1002;98;3,03;98;100;17568620
2010-12-23 15:00:00;274,66;274,38;1002;98;2,88;93;100;24973580
2010-12-23 16:00:00;274,64;274,36;1002;98;3,26;91;100;27296700
2010-12-23 17:00:00;274,57;274,29;1001;98;3,46;92;100;37895960
2010-12-23 18:00:00;274,48;274,2;1001;98;3,34;91;100;30781390
2010-12-23 19:00:00;274,29;274,15;1001;99;3,08;91;100;28313070
2010-12-23 20:00:00;274,17;274,03;1001;99;3,01;93;100;30055410
2010-12-23 21:00:00;274,06;273,92;1001;99;2,83;92;100;19746550
2010-12-23 22:00:00;273,92;273,78;1000;99;2,72;87;100;17859010
2010-12-23 23:00:00;273,39;273,39;1001;100;2,55;86;100;20617720
2010-12-24 00:00:00;273,38;273,38;1000;100;2,4;81;100;16261870
2010-12-24 01:00:00;273,32;273,32;1000;100;2,52;64;100;11325230
2010-12-24 02:00:00;273,32;273,32;999;100;2,73;64;100;20327330
2010-12-24 03:00:00;273,21;273,21;999;100;2,19;64;100;15971480
2010-12-24 04:00:00;273,35;273,35;999;100;2,1;38;100;14809910
2010-12-24 05:00:00;273,18;273,18;998;100;2,83;47;100;11034840
2010-12-24 06:00:00;273,13;273,13;998;100;2,49;60;100;11180030
2010-12-24 07:00:00;273,3;273,3;998;100;1,53;49;100;3339491
2010-12-24 08:00:00;273,24;273,24;998;100;1,37;8;100;871171,4
2010-12-24 09:00:00;273,35;273,35;999;100;1,93;354;100;0
2010-12-24 10:00:00;273,42;273,42;999;100;1,94;348;100;2177929
2010-12-24 11:00:00;273,44;273,44;999;100;2,12;336;100;2177929
2010-12-24 12:00:00;273,58;273,58;999;100;2,22;336;100;1016367
2010-12-24 13:00:00;273,85;273,85;999;100;2,6;331;100;1306757
2010-12-24 14:00:00;273,56;273,56;999;100;2,93;340;100;2468319
2010-12-24 15:00:00;273,49;273,49;999;100;3,43;351;100;5953005
2010-12-24 16:00:00;273,4;273,4;999;100;3,73;358;100;5807810
2010-12-24 17:00:00;273,37;273,37;999;100;3,94;1;100;4501053
2010-12-24 18:00:00;273,29;273,29;999;100;3,91;5;100;2903905
2010-12-24 19:00:00;273,17;273,05;1000;99;3,68;5;100;4210662
2010-12-24 20:00:00;273,02;273,02;1000;100;3,69;2;100;10599250
2010-12-24 21:00:00;272,83;272,71;1001;99;4,17;1;100;14809910
2010-12-24 22:00:00;272,74;272,5;1001;98;4,74;359;100;20617720
2010-12-24 23:00:00;272,4;272,16;1002;98;4,51;351;100;21198500
2010-12-25 00:00:00;272,18;271,94;1002;98;4,49;355;100;16116670
2010-12-25 01:00:00;271,99;271,62;1002;97;4,37;358;100;12922380
2010-12-25 02:00:00;271,83;271,59;1003;98;4,47;352;100;9873276
2010-12-25 03:00:00;271,73;271,49;1003;98;4,65;345;100;10454060
2010-12-25 04:00:00;271,68;271,31;1004;97;4,78;343;100;14083940
2010-12-25 05:00:00;271,71;271,34;1004;97;4,72;343;100;16116670
2010-12-25 06:00:00;271,67;271,3;1005;97;4,76;341;100;16552260
2010-12-25 07:00:00;271,71;271,34;1005;97;4,74;338;100;16261870
2010-12-25 08:00:00;271,74;271,37;1006;97;4,92;338;100;21924480
2010-12-25 09:00:00;271,77;271,4;1007;97;5,17;337;100;20908110
2010-12-25 10:00:00;271,93;271,44;1007;96;5,39;334;100;16552260
2010-12-25 11:00:00;272,18;271,69;1008;96;4,53;321;96;23957210
2010-12-25 12:00:00;272,25;271,76;1009;96;5,91;321;99;29474630
2010-12-25 13:00:00;272,21;271,72;1009;96;5,86;318;98;32959320
2010-12-25 14:00:00;272,01;271,64;1009;97;6,43;319;99;47769230
2010-12-25 15:00:00;271,72;271,11;1010;95;6,85;323;100;54448210
2010-12-25 16:00:00;271,43;270,69;1011;94;6,48;320;100;51979890
2010-12-25 17:00:00;271,1;270,36;1012;94;6,17;313;100;33830490
2010-12-25 18:00:00;270,89;270,15;1012;94;5,99;309;99;27296700
2010-12-25 19:00:00;270,62;269,88;1013;94;6,17;308;99;42542200
2010-12-25 20:00:00;270,23;269,5;1013;94;6,24;304;100;58949260
2010-12-25 21:00:00;269,88;269,15;1014;94;6,22;299;100;65192660
2010-12-25 22:00:00;269,48;268,75;1014;94;6,25;295;100;66354220
2010-12-25 23:00:00;269,24;268,39;1015;93;6,02;292;100;71436060
2010-12-26 00:00:00;268,89;267,91;1016;92;6,12;292;100;63450320
2010-12-26 01:00:00;268,44;267,34;1017;91;6,12;292;100;59239660
2010-12-26 02:00:00;267,99;267,02;1017;92;6;291;100;55900160
2010-12-26 03:00:00;267,79;266,69;1017;91;5,89;289;100;55319380
2010-12-26 04:00:00;267,58;266,49;1018;91;5,72;286;100;66644610
2010-12-26 05:00:00;267,37;266,28;1018;91;5,77;285;100;70129300
2010-12-26 06:00:00;267,29;266,2;1018;91;5,74;285;100;49075990
2010-12-26 07:00:00;267,17;266,08;1019;91;5,59;283;100;34992050
2010-12-26 08:00:00;267,04;265,82;1019;90;5,48;281;99;34992050
2010-12-26 09:00:00;266,96;265,87;1020;91;5,37;278;99;40073880
2010-12-26 10:00:00;266,98;265,89;1020;91;4,94;273;98;42542200
2010-12-26 11:00:00;267,14;265,92;1021;90;5,3;268;94;42977790
2010-12-26 12:00:00;267,06;265,71;1021;89;5,45;269;96;41235450
2010-12-26 13:00:00;266,77;265,43;1021;89;5,12;267;94;42397010
2010-12-26 14:00:00;266,51;265,17;1022;89;4,8;263;94;38331540
2010-12-26 15:00:00;266,32;264,98;1022;89;4,89;266;99;24683190
2010-12-26 16:00:00;265,83;264,62;1022;90;4,53;263;95;23231240
2010-12-26 17:00:00;265,39;264,31;1023;91;4,3;258;99;27296700
2010-12-26 18:00:00;264,96;264,01;1023;92;4,33;254;98;29329440
2010-12-26 19:00:00;264,32;263,38;1023;92;4,19;253;90;17423430
2010-12-26 20:00:00;264,06;263,12;1024;92;3,93;251;80;12631990
2010-12-26 21:00:00;263,24;262,42;1024;93;3,64;246;82;14664720
2010-12-26 22:00:00;262,31;261,5;1024;93;3,39;241;80;4936638
2010-12-26 23:00:00;261,88;261,19;1024;94;3,03;232;88;9002105
2010-12-27 00:00:00;261,52;260,83;1024;94;2,85;225;89;10454060
2010-12-27 01:00:00;261,55;261,1;1024;96;2,88;211;92;16552260
2010-12-27 02:00:00;261,54;261,09;1023;96;3,04;200;80;11034840
2010-12-27 03:00:00;261,36;260,91;1023;96;2,96;201;85;10744450
2010-12-27 04:00:00;261,87;261,3;1023;95;2,83;190;99;7840543
2010-12-27 05:00:00;262,32;261,75;1022;95;3,11;174;100;13067570
2010-12-27 06:00:00;263,06;262,48;1022;95;3,47;167;98;9292495
2010-12-27 07:00:00;263,88;263,18;1022;94;3,71;162;96;21488890
2010-12-27 08:00:00;264,54;263,84;1022;94;3,92;157;98;29039050
2010-12-27 09:00:00;265,11;264,28;1022;93;4,08;159;100;15826280
2010-12-27 10:00:00;265,95;265,12;1022;93;4,27;165;100;15681090
2010-12-27 11:00:00;266,55;265,46;1021;91;4,7;165;100;14664720
2010-12-27 12:00:00;267,04;265,7;1021;89;4,34;172;98;8276129
2010-12-27 13:00:00;267,36;266,01;1021;89;3,96;179;98;6824176
2010-12-27 14:00:00;267,52;266,3;1021;90;3,48;187;99;5081833
2010-12-27 15:00:00;267,51;266,42;1021;91;2,92;186;100;2032733
2010-12-27 16:00:00;267,67;266,95;1022;94;2,78;188;100;2903905
2010-12-27 17:00:00;267,88;267,4;1022;96;2,5;197;99;3339491
2010-12-27 18:00:00;268,09;267,73;1022;97;2,1;205;98;2032733
2010-12-27 19:00:00;268,14;267,66;1022;96;1,63;198;96;5081833
2010-12-27 20:00:00;267,97;267,73;1022;98;1,42;185;100;5807810
2010-12-27 21:00:00;267,78;267,54;1022;98;1,57;167;100;2758710
2010-12-27 22:00:00;267,52;267,29;1022;98;1,94;152;100;5372224
2010-12-27 23:00:00;267,36;267,13;1021;98;2,44;131;100;7259762
